Wavelength,Bamboo_Ventral,Calophyllum inophyllum_Ventral,Celtis_australis_Ventral,Ficus benjamina (Dhoda)_Ventral,Juglans regia Bharmat (Kagzi)_Ventral,Melia_azaderch_Ventral,Morus_alba_Ventral,Prunus persica_Ventral,Prunus_cummunis_Ventral,Punica_granatum_Ventral,Putranjiva_roxburghii_Ventral,pyrus_pashia_Ventral,Ficus Benghalensis_Ventral,Juglans regia Banuri (Minakshi)_Ventral,Kydia calycina_Ventral,Lannea coromandelica_Ventral,Lantana contact_Ventral,Malotus philippensis test_Ventral,Malotus_philippensis contact pro_Ventral,Prunus armeniaca_Ventral,Prunus cornuta_Ventral,Quercus leucotrichophora_Ventral,Querus floribunda_Ventral,Rodhodendrone arboreum_Ventral,Santalm album_Ventral,Sapandus mukorossi_Ventral,Wendlandia heynei_Ventral,Jacaranda mimosifolia_Ventral,Abies pindrow_Ventral,Acacia catechu_Ventral,Acacia Modesta_Ventral,Albizia_Chinensis_Ventral,Cidrus deodadara_Chamba_jot_Ventral,Cidrus_Deodara_IHBT_Ventral,Leucaena leucocephala_Ventral,Phyllanthus emblica_Ventral,Picea smithiana (Spruce_without cone)_Ventral,Picea smithiana (With Cone)_Ventral,Pinus_roxburghii_Ventral,Taxus baccata_Ventral,Bombax ceiba_Ventral,Albizia lebbeck_Ventral,Syzygium_cumini_Ventral,Terminalia_atala_Ventral,Vitex negundo (Vanna)_Ventral,Robinia pseudoacacia (Rubinia)_Ventral,Vyul_Ventral
1571,0.358822758,0.347468224,0.397775061,0.338774637,0.391728978,0.323095999,0.306605202,0.365135439,0.345306458,0.295778608,0.293045651,0.43683704,0.298059838,0.408393559,0.317103868,0.27829025,0.281613765,0.362417296,0.366250015,0.421601105,0.322216351,0.36185332,0.309543603,0.288084293,0.330167651,0.401525379,0.485838448,0.319853468,0.189020978,0.496172675,0.363466765,0.396433539,0.22012145,0.213871966,0.463168106,0.369011267,0.241269854,0.206092486,0.221339229,0.264348032,0.24050478,0.457877743,0.290281198,0.34875758,0.30191518,0.343011509,0.318544277
1572,0.35918446,0.348508573,0.398759087,0.339511438,0.392299787,0.323855254,0.307275449,0.365848174,0.346003592,0.296622306,0.293774539,0.437349015,0.29906468,0.40883196,0.317882452,0.278975163,0.282291763,0.363097169,0.366777677,0.421981162,0.323143086,0.362877053,0.310192836,0.289118598,0.330747891,0.401789627,0.486145862,0.320643852,0.189692656,0.496855772,0.364145023,0.397671471,0.220941458,0.214545859,0.464164294,0.369897817,0.242017075,0.20684674,0.222227091,0.265263334,0.241243666,0.458353443,0.29110242,0.349490732,0.302848859,0.343596315,0.319328458
1573,0.359558417,0.349506481,0.399626296,0.34026454,0.392866724,0.324610501,0.307932866,0.366540399,0.346722477,0.297483313,0.294491249,0.437884698,0.300051239,0.40927544,0.31861418,0.279665453,0.282954233,0.363733754,0.367311131,0.422380563,0.3240393,0.363888385,0.310845598,0.290143454,0.331319779,0.402075883,0.486454616,0.3214386,0.190373377,0.497574711,0.364859273,0.398896833,0.221762982,0.215217283,0.46516406,0.370767796,0.242748864,0.207593317,0.223099669,0.266157163,0.241966009,0.458826932,0.291924132,0.350218486,0.303773239,0.344178697,0.320128712
1574,0.359935973,0.350502539,0.400453202,0.340988875,0.393433835,0.325367761,0.308575002,0.367201982,0.347421761,0.298300228,0.295169102,0.438434466,0.301040143,0.409700037,0.31931141,0.280361254,0.283608543,0.364366399,0.367804515,0.422759836,0.324927813,0.364863661,0.31149245,0.291154835,0.331874163,0.402364464,0.48676522,0.322228113,0.191036762,0.498268411,0.36555761,0.400137721,0.222560347,0.215899391,0.466131617,0.371622819,0.243484691,0.208347128,0.223948013,0.267019128,0.242679993,0.459271591,0.29271869,0.350919774,0.304683406,0.344771674,0.320909563
1575,0.360304591,0.35150879,0.401359343,0.341682933,0.393977976,0.326112113,0.309222794,0.367848455,0.348107198,0.299114755,0.295849202,0.438999991,0.302023808,0.410135004,0.320022759,0.281042953,0.284262714,0.365035595,0.368289815,0.423141578,0.325811517,0.365837749,0.312139088,0.292183242,0.332431817,0.402641316,0.48709479,0.323027218,0.191698303,0.498953279,0.36623766,0.401382047,0.223350699,0.21658377,0.46708578,0.372478576,0.244206955,0.209098629,0.224803886,0.267888611,0.243411032,0.459732224,0.293515065,0.351615716,0.305579993,0.345341852,0.321673811
1576,0.360669101,0.352479543,0.402395175,0.342380064,0.394502002,0.326841192,0.309851549,0.368475653,0.348777603,0.299908996,0.296520751,0.439554902,0.30296647,0.410556818,0.320692014,0.281692021,0.284886653,0.365667115,0.368772141,0.42352946,0.326676819,0.366788276,0.312758077,0.293197052,0.332978476,0.402909966,0.487398605,0.323794045,0.192333835,0.499621229,0.366907195,0.402585696,0.224139156,0.217248107,0.468022234,0.373297015,0.244910019,0.209822254,0.225652014,0.268742636,0.244116245,0.460185681,0.294301316,0.352302231,0.306470793,0.345879739,0.322421061
1577,0.361019808,0.353458524,0.403474877,0.343061713,0.395054333,0.327563784,0.310488922,0.369126668,0.349442274,0.300685353,0.297195053,0.440084043,0.303925054,0.410972094,0.321370644,0.2823505,0.285524604,0.366289667,0.369248375,0.42390144,0.327570185,0.367757909,0.313371916,0.294207673,0.333518689,0.403178981,0.487706312,0.324559626,0.192962537,0.50030333,0.367573397,0.403790375,0.224927489,0.217914304,0.468959926,0.374106792,0.245638955,0.210554245,0.226505945,0.269601963,0.244809342,0.460620812,0.295080771,0.352986741,0.307362975,0.346450148,0.323163868
1578,0.361345013,0.35442589,0.404415096,0.343714944,0.39561833,0.328269148,0.31112245,0.369790726,0.350105686,0.301472234,0.297894208,0.440600532,0.304861337,0.411409534,0.322071664,0.282995952,0.286163139,0.366921773,0.369718782,0.424278516,0.328453021,0.368747985,0.313997452,0.295202272,0.334054964,0.403447651,0.488022392,0.325338633,0.193602797,0.50098614,0.368222226,0.404975691,0.225712009,0.218567868,0.469889991,0.374914524,0.246367565,0.211279265,0.227355609,0.270460305,0.245502724,0.461056415,0.295850854,0.353654922,0.308229835,0.347008391,0.323896793
1579,0.361682405,0.355371198,0.40536419,0.344397309,0.396195827,0.328965231,0.311735063,0.37042742,0.350773955,0.302263469,0.298597534,0.441119513,0.305784751,0.411858898,0.322755474,0.283645095,0.286797349,0.367531246,0.37019504,0.424674348,0.329312183,0.369717737,0.314610891,0.296182519,0.334579727,0.403744684,0.488338916,0.326090376,0.194246929,0.501656921,0.368886489,0.406141832,0.226485092,0.219215291,0.470821248,0.375728105,0.247075684,0.211990714,0.228187509,0.27129769,0.246189803,0.461503622,0.296606439,0.354309515,0.309103534,0.347541269,0.324635527
1580,0.362028636,0.35634118,0.406296027,0.345097515,0.396783799,0.329666837,0.312349232,0.371046022,0.351447003,0.303073669,0.299277094,0.441655706,0.306745034,0.412322213,0.323429131,0.284321671,0.287454289,0.368177127,0.370681476,0.425081121,0.330188456,0.370686208,0.315246072,0.297186322,0.335103193,0.404063161,0.488695583,0.326853561,0.194919208,0.502356114,0.369572123,0.407326725,0.227259526,0.219881376,0.471763477,0.376563337,0.247803988,0.212717926,0.229036617,0.272144691,0.246885224,0.461947915,0.297361428,0.354978701,0.309983247,0.348098156,0.325390098
1581,0.36234835,0.357282637,0.407021023,0.345757892,0.397325363,0.330370582,0.312956538,0.371631866,0.352092194,0.303857061,0.299934426,0.442204463,0.307671723,0.412781899,0.324087849,0.284954727,0.288084505,0.368848897,0.37114999,0.425486655,0.331036307,0.371639009,0.315878344,0.298161665,0.335624641,0.404360245,0.489043673,0.327629025,0.195583314,0.50303682,0.370224359,0.408485465,0.228021039,0.220523563,0.472688279,0.377367305,0.248518789,0.213432474,0.229873152,0.272978473,0.247569582,0.462370717,0.298104136,0.355631738,0.310822843,0.348619195,0.326114503
1582,0.362684206,0.358198782,0.407829632,0.34642709,0.397851032,0.331073111,0.313564958,0.372230104,0.352734928,0.304620428,0.300586152,0.442761833,0.308593958,0.41319709,0.324735986,0.28557507,0.288693958,0.369468587,0.37161965,0.425867478,0.33186298,0.372584788,0.316473193,0.299132342,0.336148833,0.404643567,0.489370089,0.328388132,0.196214598,0.503711732,0.370885233,0.409648094,0.228787313,0.221168994,0.473613817,0.37816364,0.249217349,0.21414122,0.23069269,0.273805039,0.248240274,0.462806114,0.29885163,0.356284375,0.311686244,0.349118151,0.326838468
1583,0.363028592,0.359118872,0.408675028,0.347097975,0.398385837,0.331762804,0.314181855,0.372856303,0.353389515,0.305377522,0.301227684,0.443293939,0.309521395,0.413588619,0.325380926,0.286200245,0.289318886,0.370078854,0.372089346,0.426238051,0.33269206,0.373542501,0.317088771,0.300131796,0.33666062,0.404926994,0.489734653,0.329149926,0.196839924,0.504424451,0.37155942,0.410810841,0.229582346,0.221833983,0.474517397,0.378966547,0.249948078,0.214867054,0.231521498,0.274644503,0.24890475,0.463250527,0.299601965,0.356950755,0.31255671,0.349636714,0.327563026
1584,0.363347899,0.360020464,0.409406864,0.347716353,0.398917404,0.332434555,0.314795677,0.373464217,0.354023442,0.306098323,0.301877882,0.443794234,0.31040431,0.414001573,0.326033065,0.286797691,0.289942847,0.370685345,0.372545767,0.426609639,0.333484732,0.374494262,0.317701917,0.301098054,0.337152709,0.405207844,0.490108322,0.3299144,0.197446862,0.505131825,0.372201618,0.411938277,0.23036022,0.222475091,0.475389922,0.379750266,0.250694499,0.215576022,0.232336934,0.275461717,0.249556982,0.463668765,0.300335232,0.357593322,0.31337235,0.350146937,0.328259054
1585,0.363691636,0.360938998,0.410321885,0.348339071,0.399476445,0.333091792,0.31539291,0.374064694,0.354660411,0.306834147,0.302552708,0.444307061,0.311285111,0.414412555,0.326677,0.287410866,0.290547003,0.371276075,0.373004028,0.426972714,0.334282362,0.375447104,0.31829697,0.302075353,0.337640913,0.405495688,0.490473157,0.330667245,0.198045669,0.505810926,0.372856998,0.413081833,0.231130322,0.223128409,0.476269878,0.380551409,0.251448747,0.2162773,0.233160199,0.276254281,0.250209693,0.464083148,0.301066389,0.358225485,0.314199491,0.350655718,0.328969546
1586,0.364052663,0.36185209,0.41126589,0.348972297,0.400049721,0.333737513,0.315968877,0.374635112,0.355298898,0.307570317,0.303210985,0.444826778,0.312173168,0.414811049,0.327286038,0.288023475,0.291140984,0.371900194,0.373447089,0.427351984,0.335088806,0.376369214,0.318899474,0.303054085,0.338128736,0.405778514,0.490872174,0.331394327,0.198669278,0.506491993,0.373526371,0.414198898,0.231896765,0.223786084,0.477137588,0.38135384,0.252199666,0.216982537,0.233995214,0.277037645,0.250867438,0.464507406,0.301774714,0.358853436,0.315025996,0.351158706,0.329674745
1587,0.364385754,0.36272854,0.412058343,0.349576286,0.400599696,0.334396149,0.316539549,0.375174956,0.355924524,0.308296354,0.30385304,0.445349335,0.313050226,0.415219875,0.327900785,0.288617149,0.291753282,0.372510681,0.373899889,0.427728817,0.335864638,0.37727756,0.319475144,0.303991072,0.338638434,0.406035761,0.491291287,0.332107353,0.199304107,0.507205915,0.374173579,0.415289019,0.23264294,0.224411572,0.478019208,0.382124057,0.252932937,0.217678318,0.234820652,0.277831059,0.251535287,0.464930154,0.302474114,0.359468056,0.315818126,0.351650111,0.330349946
1588,0.364709562,0.363605812,0.412878083,0.350190261,0.401128713,0.33505566,0.31710598,0.375728776,0.356544908,0.309042073,0.304496129,0.445902246,0.313932483,0.41560712,0.328518933,0.289220335,0.292361469,0.373101883,0.374377462,0.428083674,0.336651014,0.378217537,0.320043581,0.304946219,0.339147866,0.406286051,0.491699938,0.332840305,0.199910252,0.507916521,0.374838926,0.41639686,0.233405908,0.225052219,0.478917953,0.382887258,0.253674911,0.218394461,0.235652885,0.278648684,0.252201707,0.465367881,0.303193172,0.360086184,0.316624666,0.352142612,0.331022811
1589,0.365040975,0.364471383,0.413713441,0.350819187,0.40164208,0.335692696,0.317656257,0.376296076,0.357151842,0.309751363,0.305126316,0.446442893,0.314817684,0.415979188,0.329118028,0.289820543,0.292961634,0.373724361,0.374843438,0.428452554,0.33743255,0.379149343,0.320627869,0.30591053,0.339629076,0.406552313,0.49211944,0.333577493,0.200512916,0.508625038,0.375527834,0.417471387,0.23418721,0.22571011,0.479776811,0.383663038,0.254450753,0.219125444,0.236482369,0.279461218,0.252842925,0.46581506,0.303899779,0.360715845,0.317420671,0.352628654,0.3316967
1590,0.365351988,0.365333743,0.414531048,0.351432239,0.402144581,0.336323348,0.318205833,0.376867229,0.357765858,0.310451737,0.305769096,0.446955616,0.315697341,0.416381339,0.329736388,0.290412886,0.293589971,0.37434178,0.375316817,0.428815971,0.338189902,0.380087759,0.321229265,0.306887567,0.340114027,0.406852809,0.492552673,0.334310282,0.201131044,0.509366829,0.376198725,0.418546691,0.23497871,0.226355348,0.480635061,0.384446229,0.255259227,0.219855345,0.237308078,0.280261486,0.253485397,0.466247105,0.304597308,0.361338848,0.318190442,0.353112417,0.332372346
1591,0.365668056,0.366221881,0.415405341,0.352038938,0.402662945,0.336935529,0.318752789,0.377420736,0.358368289,0.311161735,0.306423762,0.447483015,0.316548636,0.416781052,0.330342431,0.290982986,0.294192899,0.374951313,0.375777579,0.429173578,0.338962649,0.381062873,0.321847,0.307880056,0.340579421,0.407174642,0.492947418,0.335036958,0.201741411,0.510064622,0.376842161,0.419628408,0.235765145,0.227004626,0.481482064,0.385230453,0.256084711,0.220587145,0.238136931,0.281044169,0.254113291,0.46665177,0.305294958,0.361942035,0.318966696,0.353590439,0.333040594
1592,0.36601873,0.367093403,0.416308726,0.352631203,0.403210143,0.337540789,0.31928919,0.377941868,0.358965365,0.31183243,0.307061319,0.448013062,0.317366368,0.417169297,0.330910115,0.291534154,0.294756825,0.375570868,0.376187726,0.429554208,0.339727397,0.382013927,0.322436337,0.308840443,0.341014983,0.407485359,0.493317051,0.335733455,0.202359291,0.510713638,0.377479758,0.42069311,0.236521691,0.227645347,0.482284872,0.386013627,0.256885406,0.221301799,0.238957428,0.281795269,0.254723587,0.467029318,0.305973846,0.362540584,0.319736702,0.354056348,0.333703493
1593,0.36638011,0.367929005,0.41712328,0.353206652,0.403749003,0.338159352,0.319839717,0.378478109,0.359599256,0.312521867,0.307693658,0.448554184,0.31818248,0.417569282,0.33147999,0.292083395,0.295330179,0.376137735,0.376590935,0.429920832,0.340463078,0.382943847,0.323001927,0.309782326,0.341471215,0.40778465,0.493710908,0.33642733,0.202980168,0.511387853,0.378103649,0.421783693,0.237272124,0.228282358,0.483106007,0.386783079,0.257661414,0.222015396,0.239784521,0.282546396,0.255359436,0.467399855,0.306656832,0.363149334,0.320505886,0.354526987,0.334378208
1594,0.366716029,0.368748495,0.417874979,0.353777686,0.404258821,0.338754911,0.320388101,0.379022042,0.360205756,0.313214335,0.308305647,0.449094422,0.318985616,0.417957338,0.332042071,0.29260904,0.295886307,0.376659089,0.376995949,0.430278293,0.341192061,0.383882074,0.323560974,0.310706846,0.341922648,0.408067909,0.494099369,0.337113507,0.203580996,0.512065695,0.378708312,0.422840387,0.238027636,0.22892678,0.483923689,0.387518986,0.258442535,0.222719516,0.240600065,0.283309317,0.25596525,0.467770144,0.307342196,0.363739983,0.32126662,0.354974455,0.335020158
1595,0.367038642,0.369570688,0.418639196,0.354342828,0.404765381,0.339347297,0.320930503,0.379552338,0.360790702,0.313868686,0.308907543,0.449634993,0.319802011,0.418333164,0.332600589,0.293142741,0.296442828,0.377219623,0.377415373,0.430667413,0.341923913,0.384808004,0.324119908,0.311640925,0.342363787,0.408356347,0.494510273,0.337807231,0.204175909,0.512765436,0.379355602,0.423885851,0.238787198,0.229564302,0.484715081,0.388264902,0.259235844,0.22342567,0.241421138,0.284084808,0.25655127,0.468156884,0.308019022,0.364335322,0.322003724,0.355414578,0.335659448
1596,0.367379202,0.37040069,0.419409491,0.354908723,0.405262879,0.339949877,0.321474859,0.380113176,0.361404839,0.31454399,0.309537658,0.450201566,0.320642073,0.418727296,0.333177897,0.293687262,0.29702703,0.377791284,0.377865205,0.431057232,0.342661068,0.385754407,0.324694169,0.312619627,0.342819868,0.408668775,0.494961849,0.338527081,0.204777135,0.513492408,0.380010978,0.424963137,0.239563902,0.230221418,0.485513325,0.389035481,0.260065821,0.224160468,0.24226449,0.284860198,0.257159442,0.468561775,0.308707052,0.364961511,0.32275011,0.355889504,0.336339796
1597,0.367682865,0.37121715,0.42025512,0.355457779,0.405757585,0.340514532,0.321989381,0.380641703,0.361982571,0.315207105,0.310149563,0.450733742,0.321455017,0.419129308,0.333738421,0.294203661,0.2976116,0.378343525,0.37829883,0.431438112,0.343393861,0.386709935,0.325268327,0.313581046,0.343261268,0.408988164,0.495381605,0.339198971,0.205379794,0.514195323,0.380630651,0.425980462,0.240336801,0.230871023,0.486295781,0.38976169,0.260902075,0.224891669,0.243073151,0.285614919,0.257740034,0.468953541,0.309365005,0.365544355,0.323480144,0.356346032,0.336968101
1598,0.367972776,0.372030826,0.421138537,0.355988388,0.406267213,0.341068288,0.322491282,0.381112087,0.362540906,0.315834419,0.310755915,0.451247859,0.322263302,0.41950334,0.334282268,0.294727756,0.298187624,0.378927985,0.378709153,0.431819709,0.344108764,0.387633629,0.325829857,0.314511801,0.343697287,0.40929726,0.495783903,0.339847916,0.205981488,0.514891743,0.38127392,0.426989391,0.241087765,0.231491984,0.487064655,0.390468391,0.261723065,0.225629899,0.243878704,0.286371871,0.258320304,0.46933587,0.309998172,0.366105576,0.324200549,0.356781042,0.33756836
1599,0.36830134,0.372827106,0.421961061,0.356510296,0.406777568,0.341631663,0.322990694,0.381612152,0.36312154,0.316463101,0.311372328,0.451778532,0.323047507,0.419867927,0.334817852,0.295253489,0.298728074,0.379474876,0.379090353,0.432179031,0.344796518,0.388550827,0.32637724,0.315442865,0.344129627,0.409584568,0.496192038,0.340510467,0.206568993,0.515564376,0.381904724,0.428011955,0.241819235,0.232120575,0.487830295,0.391178028,0.262539687,0.226354922,0.244697752,0.287106924,0.258915677,0.469702281,0.31063919,0.366673684,0.324927099,0.3572144,0.33819032
1600,0.368611566,0.373589888,0.422771569,0.357028112,0.407281131,0.342172111,0.323478851,0.382120048,0.363672993,0.31707486,0.31194471,0.452276029,0.323809642,0.42023423,0.335330515,0.29575079,0.299249398,0.379962119,0.37945017,0.432524597,0.345468922,0.389444641,0.326930997,0.31634578,0.344547023,0.40986077,0.496578686,0.341153479,0.20714199,0.516194204,0.382504047,0.428981878,0.242559288,0.23273689,0.488587363,0.39186029,0.263327064,0.227041347,0.245492113,0.287812768,0.259478771,0.470055457,0.311256671,0.367208279,0.325612761,0.357628255,0.338779838
1601,0.368885683,0.374349478,0.423519808,0.35755638,0.407766494,0.3427074,0.323973838,0.382601096,0.364217868,0.31767168,0.312526073,0.452758924,0.324590875,0.42057645,0.335845478,0.296241558,0.299785931,0.380502889,0.379837785,0.432850229,0.346143342,0.390309596,0.327463239,0.317229599,0.344964416,0.410122123,0.496974954,0.341798403,0.207700122,0.516853435,0.383130723,0.429961463,0.243312207,0.233342046,0.489338977,0.392556515,0.264112505,0.227724042,0.246289634,0.288537072,0.260048984,0.470429827,0.311869546,0.367743807,0.326289404,0.358033532,0.339364545
1602,0.369168052,0.375107116,0.424208253,0.35806913,0.408263384,0.343258868,0.324463138,0.383083738,0.364772874,0.318273071,0.313112365,0.453265463,0.325327596,0.420923773,0.336356149,0.296724765,0.30031712,0.381040458,0.380228478,0.433175833,0.346818833,0.391200122,0.327974648,0.318133616,0.34537766,0.410387226,0.497402956,0.342446086,0.20824857,0.517535209,0.383743429,0.430951426,0.244031259,0.233968626,0.490078368,0.393257177,0.264903506,0.228391165,0.247074855,0.289243676,0.260638614,0.470811597,0.312486074,0.368283917,0.326966132,0.358426733,0.33995783
1603,0.369443034,0.375854323,0.424988423,0.358549448,0.408760832,0.343793473,0.324924519,0.383550181,0.365296371,0.318871,0.313664616,0.45376528,0.326058634,0.421298518,0.336858879,0.297201764,0.300856187,0.38153611,0.380612688,0.433512665,0.347491357,0.392086997,0.32850378,0.31903273,0.345791346,0.410670038,0.497815494,0.343070922,0.208811463,0.518201055,0.384337157,0.431901637,0.244755324,0.234588241,0.490812982,0.39391218,0.265701013,0.229061128,0.247822695,0.289933976,0.261204888,0.471188363,0.313085395,0.368796644,0.327631645,0.358815672,0.340537654
1604,0.369695957,0.37657464,0.425837185,0.359014891,0.409214408,0.344287892,0.325376601,0.383979203,0.365808575,0.319454759,0.314238761,0.454241389,0.326822255,0.421648077,0.337363028,0.297690642,0.301398794,0.382070787,0.381008813,0.433826515,0.348146825,0.392938235,0.328996707,0.319907332,0.34621106,0.410936687,0.498210686,0.34367819,0.209381533,0.518879098,0.384945618,0.43284411,0.245488783,0.235178192,0.491537207,0.394557741,0.266528674,0.229762173,0.248576689,0.290643338,0.261767844,0.471556929,0.31367899,0.369302957,0.328312969,0.359194345,0.34111481
